Product ID,Store ID,Stock Levels,Supplier Lead Time (days),Stockout Frequency,Reorder Point,Expiry Date,Warehouse Capacity,Order Fulfillment Time (days),Needs Reorder,Expiring Soon,High Stockout Risk,Low Warehouse Capacity,Alert
7193,67,76,21,6,122,2024-02-21,2426,11,True,True,False,False,True
3546,83,107,5,10,88,2024-05-01,3863,4,False,True,False,False,True
8826,35,153,10,9,198,2024-08-30,1080,2,True,True,False,False,True
3133,16,474,22,10,113,2024-07-20,3200,1,False,True,False,False,True
5773,60,822,3,16,118,2024-07-07,1377,12,False,True,True,False,True
9476,83,744,23,14,176,2024-10-23,4258,3,False,True,True,False,True
3489,56,670,16,17,163,2024-06-05,2812,8,False,True,True,False,True
4594,47,93,24,10,169,2024-12-18,2920,1,True,True,False,False,True
6921,72,102,20,13,187,2024-03-05,1494,1,True,True,True,False,True
1213,18,684,27,4,146,2024-07-11,2204,5,False,True,False,False,True
1563,31,444,26,2,176,2024-09-26,2276,9,False,True,False,False,True
7511,1,594,24,10,66,2024-02-15,2022,3,False,True,False,False,True
6024,93,158,16,9,36,2024-06-13,1634,4,False,True,False,False,True
6700,81,285,6,12,97,2024-01-18,4646,6,False,True,True,False,True
5846,53,4,22,11,37,2024-03-21,2700,3,True,True,True,False,True
4624,47,422,23,10,70,2024-11-04,3411,2,False,True,False,False,True
5139,40,384,25,14,80,2024-07-10,1581,13,False,True,True,False,True
3101,72,459,7,17,187,2024-07-04,3013,3,False,True,True,False,True
7037,61,34,5,13,44,2024-11-29,3809,9,True,True,True,False,True
9747,98,413,15,2,194,2024-04-21,1107,7,False,True,False,False,True
5046,98,495,26,6,67,2024-02-13,3884,11,False,True,False,False,True
1023,64,831,8,11,128,2024-06-03,3456,13,False,True,True,False,True
5846,13,810,15,0,64,2024-06-13,3827,6,False,True,False,False,True
9968,49,565,13,5,65,2024-05-19,2580,8,False,True,False,False,True
3851,39,43,6,4,172,2024-06-15,4716,7,True,True,False,False,True
1068,3,239,17,6,121,2024-07-22,1283,4,False,True,False,False,True
1376,24,194,27,1,197,2024-12-26,4494,10,True,True,False,False,True
1142,54,591,24,1,180,2024-02-19,1061,7,False,True,False,False,True
7895,3,782,25,13,175,2024-07-24,3549,14,False,True,True,False,True
4502,39,485,9,4,56,2024-07-03,1730,14,False,True,False,False,True
8144,57,312,22,14,40,2024-09-14,3409,2,False,True,True,False,True
9182,83,293,17,14,111,2024-12-13,3959,8,False,True,True,False,True
9688,62,44,18,18,157,2024-10-26,3738,10,True,True,True,False,True
6685,54,689,8,15,151,2024-04-16,2547,12,False,True,True,False,True
7912,19,118,19,0,60,2024-03-18,3435,2,False,True,False,False,True
3481,50,294,20,6,142,2024-04-21,4145,6,False,True,False,False,True
8107,1,587,16,14,134,2024-06-04,3152,13,False,True,True,False,True
9556,17,198,27,18,188,2024-05-14,1094,10,False,True,True,False,True
6367,74,644,7,16,129,2024-11-26,4306,10,False,True,True,False,True
8224,27,377,27,11,42,2024-04-15,1754,5,False,True,True,False,True
1066,97,714,17,8,143,2024-03-30,4875,2,False,True,False,False,True
9548,55,42,25,19,20,2024-04-14,4739,5,False,True,True,False,True
6158,11,228,26,6,178,2024-07-03,2375,13,False,True,False,False,True
6117,87,780,6,5,64,2024-11-13,3913,13,False,True,False,False,True
7488,91,197,6,16,31,2024-06-24,1764,11,False,True,True,False,True
2040,32,437,26,2,29,2024-06-25,2614,13,False,True,False,False,True
1010,68,899,2,15,71,2024-02-09,1259,7,False,True,True,False,True
3850,64,435,1,0,180,2024-04-26,4474,7,False,True,False,False,True
4031,55,675,26,19,96,2024-05-29,2161,3,False,True,True,False,True
2482,40,129,12,0,138,2024-07-27,4011,3,True,True,False,False,True
3240,8,360,29,7,176,2024-02-24,1016,11,False,True,False,False,True
5554,23,743,2,19,68,2024-07-01,3055,9,False,True,True,False,True
1729,76,424,9,16,138,2024-06-03,1754,11,False,True,True,False,True
5432,80,899,4,0,90,2024-03-18,1156,9,False,True,False,False,True
2658,82,385,24,14,16,2024-04-23,1903,2,False,True,True,False,True
8233,82,459,25,14,61,2024-03-01,2400,7,False,True,True,False,True
4397,93,851,9,6,83,2024-05-15,1847,4,False,True,False,False,True
3553,70,705,7,4,10,2024-10-24,3799,13,False,True,False,False,True
3760,62,237,27,4,60,2024-05-07,1987,10,False,True,False,False,True
9496,53,229,28,10,91,2024-07-15,4697,11,False,True,False,False,True
9544,57,770,2,18,133,2024-09-07,3177,1,False,True,True,False,True
5907,5,559,22,15,74,2024-02-12,3449,4,False,True,True,False,True
5285,67,486,16,9,126,2024-01-16,4317,13,False,True,False,False,True
7628,41,383,12,9,151,2024-07-17,4976,13,False,True,False,False,True
2314,70,90,3,13,12,2024-12-13,1476,2,False,True,True,False,True
9136,54,449,7,3,50,2024-06-14,1826,10,False,True,False,False,True
9130,78,772,28,12,31,2024-10-19,2612,14,False,True,True,False,True
1171,3,470,13,4,191,2024-11-10,3009,7,False,True,False,False,True
3771,93,762,16,19,148,2024-03-16,4450,2,False,True,True,False,True
9046,11,444,17,2,123,2024-05-06,1556,3,False,True,False,False,True
8688,86,915,8,19,106,2024-01-20,3429,3,False,True,True,False,True
8443,67,89,13,4,165,2024-10-31,4745,5,True,True,False,False,True
2819,21,403,28,16,123,2024-09-13,3668,13,False,True,True,False,True
4445,33,364,7,3,60,2024-07-28,1675,2,False,True,False,False,True
8704,31,615,2,13,126,2024-11-23,1616,10,False,True,True,False,True
5438,4,117,19,8,106,2024-10-13,1872,2,False,True,False,False,True
2840,52,265,23,4,199,2024-07-09,3142,10,False,True,False,False,True
3724,2,986,10,3,189,2024-03-07,4645,11,False,True,False,False,True
3380,81,481,6,8,57,2024-09-09,1113,5,False,True,False,False,True
5796,3,182,14,1,54,2024-06-13,4112,9,False,True,False,False,True
1109,88,817,24,4,189,2024-09-30,3705,13,False,True,False,False,True
3588,65,942,10,18,160,2024-10-01,4207,10,False,True,True,False,True
9628,88,237,24,10,169,2024-03-09,2879,3,False,True,False,False,True
7559,25,416,22,18,148,2024-09-06,4435,4,False,True,True,False,True
1600,3,547,24,14,100,2024-09-01,2819,4,False,True,True,False,True
1815,50,168,21,18,73,2024-07-24,2707,4,False,True,True,False,True
8522,94,467,10,12,76,2024-01-31,2641,10,False,True,True,False,True
2415,37,208,22,19,119,2024-08-27,3050,5,False,True,True,False,True
9855,26,508,1,14,90,2024-10-19,3217,11,False,True,True,False,True
1345,97,921,29,11,20,2024-03-15,3227,5,False,True,True,False,True
9003,54,581,9,18,66,2024-06-28,3205,2,False,True,True,False,True
7430,83,522,19,8,104,2024-02-01,2686,6,False,True,False,False,True
6045,79,223,26,1,166,2024-04-17,1510,5,False,True,False,False,True
7156,12,437,19,1,146,2024-01-03,2268,8,False,True,False,False,True
7965,7,638,18,2,86,2024-04-11,1706,11,False,True,False,False,True
9287,87,397,12,19,63,2024-04-03,2042,5,False,True,True,False,True
9414,85,899,21,0,126,2024-07-29,2046,9,False,True,False,False,True
7457,83,899,28,5,36,2024-10-31,4776,6,False,True,False,False,True
1146,7,304,2,9,32,2024-01-31,3387,1,False,True,False,False,True
5494,44,52,5,2,48,2024-05-11,1802,2,False,True,False,False,True
7202,37,215,13,4,51,2024-02-21,4358,4,False,True,False,False,True
2216,46,949,13,8,68,2024-04-27,4524,10,False,True,False,False,True
1371,73,70,18,13,131,2024-02-24,1962,7,True,True,True,False,True
9245,49,283,29,12,182,2024-05-26,2845,9,False,True,True,False,True
3570,95,985,12,2,68,2024-01-13,1827,9,False,True,False,False,True
3499,63,335,5,18,116,2024-03-02,3148,11,False,True,True,False,True
1470,65,842,23,13,50,2024-08-21,1661,13,False,True,True,False,True
4633,41,231,2,0,133,2024-07-12,1505,8,False,True,False,False,True
6337,61,682,23,4,103,2024-10-04,3211,3,False,True,False,False,True
3088,95,991,15,8,60,2024-09-20,1365,11,False,True,False,False,True
4530,53,291,3,4,43,2024-11-21,4176,5,False,True,False,False,True
7267,84,809,25,5,10,2024-08-26,3850,13,False,True,False,False,True
1903,94,249,11,10,98,2024-11-08,3192,8,False,True,False,False,True
9635,19,309,7,1,56,2024-01-21,4484,6,False,True,False,False,True
9827,32,120,19,13,53,2024-09-08,1819,11,False,True,True,False,True
5896,10,146,21,9,101,2024-08-01,1041,10,False,True,False,False,True
1383,60,619,22,17,36,2024-05-26,1974,6,False,True,True,False,True
3145,32,346,27,7,169,2024-05-10,2556,7,False,True,False,False,True
1494,43,344,4,15,82,2024-12-21,1039,4,False,True,True,False,True
2964,94,811,10,9,18,2024-11-11,1720,1,False,True,False,False,True
2423,70,872,7,2,81,2024-04-25,1548,1,False,True,False,False,True
2213,26,367,14,12,24,2024-04-16,1501,11,False,True,True,False,True
2603,26,835,27,3,117,2024-03-18,2914,2,False,True,False,False,True
6968,69,397,17,14,176,2024-04-22,3567,12,False,True,True,False,True
4142,12,803,18,0,57,2024-08-27,1028,4,False,True,False,False,True
3892,81,570,21,12,35,2024-02-12,1968,4,False,True,True,False,True
4627,27,375,23,15,134,2024-12-09,4626,4,False,True,True,False,True
5011,46,838,19,19,51,2024-12-27,4126,9,False,True,True,False,True
5572,18,808,6,12,134,2024-03-25,3202,10,False,True,True,False,True
2241,71,761,26,13,91,2024-07-05,1910,8,False,True,True,False,True
8362,19,595,8,18,53,2024-09-23,2964,6,False,True,True,False,True
5930,92,326,15,14,17,2024-11-04,1370,2,False,True,True,False,True
2278,22,383,9,18,86,2024-04-04,2785,14,False,True,True,False,True
5333,62,894,18,6,30,2024-09-26,1107,6,False,True,False,False,True
8444,70,6,10,14,109,2024-03-21,2180,1,True,True,True,False,True
4976,82,549,13,7,41,2024-01-30,4476,9,False,True,False,False,True
3720,40,480,3,11,191,2024-09-20,2494,8,False,True,True,False,True
1664,55,338,20,7,26,2024-08-31,4206,7,False,True,False,False,True
8731,47,523,28,2,36,2024-07-29,3976,2,False,True,False,False,True
1540,29,635,5,14,148,2024-05-17,4912,11,False,True,True,False,True
2360,12,884,10,5,10,2024-09-20,2915,1,False,True,False,False,True
9044,57,908,22,16,21,2024-12-14,4431,5,False,True,True,False,True
9582,27,44,29,6,165,2024-10-28,3744,7,True,True,False,False,True
4013,55,403,16,4,162,2024-03-15,2869,8,False,True,False,False,True
8671,72,742,9,0,51,2024-10-18,4559,11,False,True,False,False,True
5943,70,93,14,18,16,2024-11-06,3637,7,False,True,True,False,True
3875,38,758,7,4,190,2024-01-05,2748,9,False,True,False,False,True
2227,78,893,16,10,176,2024-04-10,4761,8,False,True,False,False,True
5945,94,615,20,12,73,2024-09-12,4409,14,False,True,True,False,True
7807,90,555,28,13,43,2024-04-04,4877,5,False,True,True,False,True
4662,66,906,19,16,154,2024-04-13,1315,4,False,True,True,False,True
9855,47,810,4,6,194,2024-11-12,2734,2,False,True,False,False,True
2878,20,863,2,5,98,2024-10-12,3351,1,False,True,False,False,True
7240,59,202,8,15,27,2024-04-07,4486,8,False,True,True,False,True
6365,51,717,2,12,138,2024-03-15,1341,8,False,True,True,False,True
9763,90,877,10,4,19,2024-08-07,3240,5,False,True,False,False,True
5712,57,633,20,0,88,2024-05-06,1071,11,False,True,False,False,True
5941,33,956,20,7,57,2024-01-20,2950,14,False,True,False,False,True
8649,82,794,16,6,33,2024-04-22,2717,2,False,True,False,False,True
3361,2,800,25,18,142,2024-08-11,4796,4,False,True,True,False,True
3360,96,61,1,13,143,2024-03-21,2549,2,True,True,True,False,True
9286,40,241,12,17,178,2024-04-08,2307,8,False,True,True,False,True
5279,11,489,18,17,45,2024-08-25,1071,7,False,True,True,False,True
9217,66,451,3,3,194,2024-11-08,3813,1,False,True,False,False,True
3756,10,865,11,1,28,2024-02-16,4859,9,False,True,False,False,True
3246,12,897,24,15,114,2024-12-30,1957,7,False,True,True,False,True
8635,10,784,18,7,176,2024-08-06,4288,8,False,True,False,False,True
9694,84,501,15,4,135,2024-04-05,4555,6,False,True,False,False,True
9778,41,231,24,16,176,2024-03-10,3274,5,False,True,True,False,True
6058,80,237,11,1,126,2024-05-02,4479,13,False,True,False,False,True
9432,60,542,3,17,90,2024-06-29,2697,12,False,True,True,False,True
4979,35,266,6,7,70,2024-09-18,3365,8,False,True,False,False,True
8249,10,869,22,4,65,2024-02-15,3820,3,False,True,False,False,True
5697,61,101,12,12,12,2024-10-25,3130,14,False,True,True,False,True
7120,77,507,20,5,176,2024-01-18,4907,5,False,True,False,False,True
2586,97,162,11,18,111,2024-01-22,1207,14,False,True,True,False,True
6087,19,390,14,0,46,2024-06-06,4463,10,False,True,False,False,True
4438,64,199,1,12,49,2024-09-18,3324,6,False,True,True,False,True
9552,87,558,15,14,70,2024-04-12,2148,4,False,True,True,False,True
4873,61,895,27,8,112,2024-01-23,2463,5,False,True,False,False,True
9148,5,4,19,10,49,2024-09-21,1443,5,True,True,False,False,True
9404,88,489,18,4,126,2024-09-05,1981,9,False,True,False,False,True
6219,75,757,9,18,92,2024-05-04,2581,2,False,True,True,False,True
2568,51,797,1,11,60,2024-06-18,3028,10,False,True,True,False,True
1777,87,899,2,4,126,2024-10-17,2260,11,False,True,False,False,True
3303,34,930,20,15,101,2024-01-14,3620,11,False,True,True,False,True
5841,94,531,23,10,143,2024-02-05,4396,11,False,True,False,False,True
8404,21,829,3,2,128,2024-10-29,3566,1,False,True,False,False,True
2672,61,816,14,6,105,2024-02-13,3713,1,False,True,False,False,True
7137,15,122,8,12,147,2024-09-12,2304,2,True,True,True,False,True
3935,57,3,16,13,149,2024-11-06,2040,5,True,True,True,False,True
1246,99,20,9,12,149,2024-01-12,3460,14,True,True,True,False,True
7011,2,943,25,3,128,2024-04-14,1816,7,False,True,False,False,True
2711,42,800,18,9,54,2024-04-19,2115,2,False,True,False,False,True
2294,19,50,27,5,10,2024-07-23,4175,8,False,True,False,False,True
9232,25,670,19,8,58,2024-02-27,1127,14,False,True,False,False,True
9220,1,350,3,14,82,2024-02-28,3246,3,False,True,True,False,True
7106,49,477,27,18,13,2024-11-06,4437,9,False,True,True,False,True
3373,72,658,13,9,44,2024-04-03,3399,4,False,True,False,False,True
9084,17,277,12,2,35,2024-07-29,2606,6,False,True,False,False,True
3340,82,910,19,16,152,2024-07-23,2317,3,False,True,True,False,True
5016,34,666,6,13,68,2024-08-21,1638,2,False,True,True,False,True
4205,35,6,17,13,145,2024-03-04,2417,10,True,True,True,False,True
4156,7,669,14,19,178,2024-01-17,2326,13,False,True,True,False,True
9166,76,157,3,5,161,2024-03-26,2568,7,True,True,False,False,True
9388,39,326,19,5,42,2024-09-29,3848,4,False,True,False,False,True
7101,78,18,2,5,29,2024-07-30,2398,4,True,True,False,False,True
6359,77,573,28,13,38,2024-04-10,1284,9,False,True,True,False,True
8085,93,60,8,10,24,2024-10-03,4455,9,False,True,False,False,True
5757,75,729,9,13,92,2024-10-19,1792,10,False,True,True,False,True
8278,75,702,5,4,14,2024-10-13,4146,14,False,True,False,False,True
4681,70,691,29,4,134,2024-08-27,4316,12,False,True,False,False,True
4605,48,864,25,5,195,2024-05-15,1186,11,False,True,False,False,True
6165,99,83,29,19,131,2024-10-17,1299,12,True,True,True,False,True
6667,84,570,15,10,75,2024-10-09,1467,11,False,True,False,False,True
8393,74,516,12,17,29,2024-05-13,1902,13,False,True,True,False,True
5242,24,404,5,9,95,2024-10-25,3141,6,False,True,False,False,True
8845,90,748,5,11,197,2024-12-13,4818,6,False,True,True,False,True
1094,31,110,28,10,20,2024-06-08,2625,11,False,True,False,False,True
9757,14,753,16,2,72,2024-08-01,3330,9,False,True,False,False,True
4447,68,780,20,10,136,2024-02-12,1108,10,False,True,False,False,True
8990,56,659,5,4,41,2024-09-28,1415,12,False,True,False,False,True
6282,37,24,6,17,161,2024-11-04,3826,6,True,True,True,False,True
3897,94,96,26,15,185,2024-10-08,2320,1,True,True,True,False,True
9544,66,670,14,17,46,2024-06-10,2520,10,False,True,True,False,True
6504,11,886,17,15,54,2024-07-18,2429,6,False,True,True,False,True
8754,83,8,17,5,173,2024-11-01,3665,4,True,True,False,False,True
7940,62,882,12,0,163,2024-10-16,2125,6,False,True,False,False,True
3574,45,851,23,6,140,2024-01-19,1501,5,False,True,False,False,True
4905,92,335,24,4,75,2024-11-26,2366,13,False,True,False,False,True
3293,64,542,19,6,10,2024-10-30,2115,11,False,True,False,False,True
7662,93,97,26,1,56,2024-10-10,2186,14,False,True,False,False,True
5807,42,646,11,4,136,2024-01-03,2384,2,False,True,False,False,True
4880,3,827,4,3,192,2024-01-16,2148,4,False,True,False,False,True
8603,43,523,11,11,40,2024-02-23,3476,12,False,True,True,False,True
5079,13,447,13,9,99,2024-09-16,3315,14,False,True,False,False,True
1130,33,812,23,2,147,2024-06-01,4578,6,False,True,False,False,True
2469,39,170,21,14,142,2024-06-23,2771,7,False,True,True,False,True
5985,61,436,22,9,183,2024-08-07,1380,13,False,True,False,False,True
7825,36,612,5,8,195,2024-07-30,3880,5,False,True,False,False,True
5861,24,269,3,10,12,2024-04-19,1990,3,False,True,False,False,True
9982,38,467,11,3,80,2024-09-17,2281,3,False,True,False,False,True
7808,59,733,5,9,182,2024-01-03,3518,2,False,True,False,False,True
1775,22,435,7,10,60,2024-01-02,3883,14,False,True,False,False,True
2471,31,619,9,2,133,2024-06-25,4979,6,False,True,False,False,True
3177,71,645,15,4,27,2024-07-28,2164,12,False,True,False,False,True
7453,11,586,24,4,14,2024-07-14,1627,11,False,True,False,False,True
9485,57,520,2,16,118,2024-10-29,4194,5,False,True,True,False,True
9457,31,621,22,15,162,2024-10-07,3980,6,False,True,True,False,True
5468,60,238,10,8,104,2024-03-21,1079,14,False,True,False,False,True
8341,30,926,9,16,167,2024-05-18,1332,2,False,True,True,False,True
3873,19,674,12,18,19,2024-02-12,4354,14,False,True,True,False,True
2938,98,856,13,8,94,2024-01-04,1596,14,False,True,False,False,True
8690,66,330,27,0,190,2024-06-15,3394,4,False,True,False,False,True
5102,68,20,19,12,117,2024-09-13,2497,14,True,True,True,False,True
7073,96,233,24,8,92,2024-06-13,4351,5,False,True,False,False,True
8802,34,1,17,12,91,2024-01-12,2732,12,True,True,True,False,True
8143,16,739,14,2,160,2024-05-24,1330,5,False,True,False,False,True
9200,69,213,17,0,193,2024-01-29,3026,13,False,True,False,False,True
9211,24,636,14,16,169,2024-11-17,4657,11,False,True,True,False,True
3010,14,673,26,0,174,2024-12-13,4769,8,False,True,False,False,True
1183,90,557,10,5,27,2024-04-02,3250,9,False,True,False,False,True
7848,22,945,12,1,195,2024-03-10,3960,5,False,True,False,False,True
9695,7,143,9,18,56,2024-06-25,1328,8,False,True,True,False,True
8333,57,633,5,9,87,2024-02-16,4842,10,False,True,False,False,True
2918,38,535,21,7,143,2024-08-08,3436,9,False,True,False,False,True
4266,18,570,23,7,52,2024-10-03,1695,3,False,True,False,False,True
7991,44,608,22,3,39,2024-02-02,1593,8,False,True,False,False,True
7279,71,162,7,18,55,2024-03-23,2317,3,False,True,True,False,True
5872,56,634,19,10,50,2024-11-20,3589,6,False,True,False,False,True
6299,85,299,18,10,50,2024-09-20,2034,5,False,True,False,False,True
3175,89,278,28,8,20,2024-02-09,4280,6,False,True,False,False,True
8457,51,773,27,7,168,2024-01-14,1758,4,False,True,False,False,True
